Simulated Annealing
Parameters: maxIterations=100000000, temperature=91406.5405438962, coolingRate=0.99999, maxTime=1.0E9s
5000, 1198486.037658215, 00:00:00
10000, 1198486.037658215, 00:00:00
15000, 1168951.0070237194, 00:00:00
20000, 1168244.7193498493, 00:00:00
25000, 1168244.7193498493, 00:00:00
30000, 1167943.3435511324, 00:00:00
35000, 1167943.3435511324, 00:00:00
40000, 1137815.703643383, 00:00:00
45000, 1137815.703643383, 00:00:00
50000, 1137815.703643383, 00:00:00
55000, 1077740.5803727035, 00:00:00
60000, 1077740.5803727035, 00:00:00
65000, 1077740.5803727035, 00:00:00
70000, 1077740.5803727035, 00:00:00
75000, 1076889.7379089738, 00:00:00
80000, 1076889.7379089738, 00:00:00
85000, 1076889.7379089738, 00:00:00
90000, 1076889.7379089738, 00:00:00
95000, 1046226.7415005158, 00:00:00
100000, 1015436.053538579, 00:00:00
105000, 1015436.053538579, 00:00:00
110000, 1015436.053538579, 00:00:00
115000, 1015436.053538579, 00:00:00
120000, 954801.7802089775, 00:00:00
125000, 954801.7802089775, 00:00:00
130000, 771196.8877275259, 00:00:00
135000, 771196.8877275259, 00:00:00
140000, 771196.8877275259, 00:00:00
145000, 769768.6860606034, 00:00:00
150000, 740136.4071888312, 00:00:00
155000, 709171.0441852366, 00:00:00
160000, 678837.6305423002, 00:00:00
165000, 678837.6305423002, 00:00:00
170000, 678837.6305423002, 00:00:00
175000, 678837.6305423002, 00:00:00
180000, 649151.6851944126, 00:00:00
185000, 649142.3311789095, 00:00:00
190000, 496140.97162239184, 00:00:00
195000, 496140.97162239184, 00:00:00
200000, 496140.97162239184, 00:00:00
205000, 434281.7724310298, 00:00:00
210000, 434281.7724310298, 00:00:00
215000, 373344.7304052611, 00:00:00
220000, 281910.6490607558, 00:00:00
225000, 281910.6490607558, 00:00:00
230000, 281910.6490607558, 00:00:00
235000, 251033.9090800795, 00:00:00
240000, 251033.9090800795, 00:00:00
245000, 251033.9090800795, 00:00:00
250000, 129276.54053809846, 00:00:00
255000, 68263.15659911143, 00:00:00
260000, 67792.83522035151, 00:00:00
265000, 67672.41456771547, 00:00:00
270000, 67672.41456771547, 00:00:00
275000, 67672.41456771547, 00:00:00
280000, 67672.41456771547, 00:00:00
285000, 67672.41456771547, 00:00:00
290000, 67672.41456771547, 00:00:00
295000, 67672.41456771547, 00:00:00
300000, 67672.41456771547, 00:00:00
305000, 37632.63483988544, 00:00:00
310000, 36923.51633283901, 00:00:00
315000, 36633.611046202335, 00:00:00
320000, 36633.611046202335, 00:00:00
325000, 36633.611046202335, 00:00:00
330000, 36449.1987245741, 00:00:00
335000, 5732.792823573872, 00:00:00
340000, 5732.792823573872, 00:00:00
345000, 5732.792823573872, 00:00:00
350000, 5732.792823573872, 00:00:00
355000, 5732.792823573872, 00:00:00
360000, 5732.792823573872, 00:00:00
365000, 5732.792823573872, 00:00:00
370000, 5732.792823573872, 00:00:00
375000, 5732.792823573872, 00:00:00
380000, 5732.792823573872, 00:00:00
385000, 5732.792823573872, 00:00:00
390000, 5732.792823573872, 00:00:00
395000, 5732.792823573872, 00:00:00
400000, 5732.792823573872, 00:00:00
405000, 5732.792823573872, 00:00:00
410000, 5732.792823573872, 00:00:00
415000, 5732.792823573872, 00:00:00
420000, 5732.792823573872, 00:00:00
425000, 5732.792823573872, 00:00:00
430000, 5732.792823573872, 00:00:00
435000, 5732.792823573872, 00:00:00
440000, 5732.792823573872, 00:00:00
445000, 5732.792823573872, 00:00:00
450000, 5732.792823573872, 00:00:00
455000, 5732.792823573872, 00:00:00
460000, 5732.792823573872, 00:00:01
465000, 5732.792823573872, 00:00:01
470000, 5732.792823573872, 00:00:01
475000, 5732.792823573872, 00:00:01
480000, 5732.792823573872, 00:00:01
485000, 5732.792823573872, 00:00:01
490000, 5732.792823573872, 00:00:01
495000, 5732.792823573872, 00:00:01
500000, 5732.792823573872, 00:00:01
505000, 5732.792823573872, 00:00:01
510000, 5732.792823573872, 00:00:01
515000, 5732.792823573872, 00:00:01
520000, 5732.792823573872, 00:00:01
525000, 5732.792823573872, 00:00:01
530000, 5732.792823573872, 00:00:01
535000, 5732.792823573872, 00:00:01
540000, 5732.792823573872, 00:00:01
545000, 5732.792823573872, 00:00:01
550000, 5732.792823573872, 00:00:01
555000, 5732.792823573872, 00:00:01
560000, 5732.792823573872, 00:00:01
565000, 5732.792823573872, 00:00:01
570000, 5732.792823573872, 00:00:01
575000, 5732.792823573872, 00:00:01
580000, 5587.3305919906115, 00:00:01
585000, 5587.3305919906115, 00:00:01
590000, 5587.3305919906115, 00:00:01
595000, 5587.3305919906115, 00:00:01
600000, 5587.3305919906115, 00:00:01
605000, 5587.3305919906115, 00:00:01
610000, 5587.3305919906115, 00:00:01
615000, 5587.3305919906115, 00:00:01
620000, 5587.3305919906115, 00:00:01
625000, 5587.3305919906115, 00:00:01
630000, 5587.3305919906115, 00:00:01
635000, 5587.3305919906115, 00:00:01
640000, 5587.3305919906115, 00:00:01
645000, 5587.3305919906115, 00:00:01
650000, 5587.3305919906115, 00:00:01
655000, 5587.3305919906115, 00:00:01
660000, 5587.3305919906115, 00:00:01
665000, 5587.3305919906115, 00:00:01
670000, 5135.861291886419, 00:00:01
675000, 5135.861291886419, 00:00:01
680000, 5135.861291886419, 00:00:01
685000, 5135.861291886419, 00:00:01
690000, 5135.861291886419, 00:00:01
