Simulated Annealing
Parameters: maxIterations=100000000, temperature=30468.8468479654, coolingRate=0.9999, maxTime=1.0E9s
5000, 801628.6862031452, 00:00:00
10000, 464648.79768144654, 00:00:00
15000, 311871.926002623, 00:00:00
20000, 250470.78565555153, 00:00:00
25000, 190035.74154191298, 00:00:00
30000, 67571.54069144683, 00:00:00
35000, 67140.10996443049, 00:00:00
40000, 36890.16450938086, 00:00:00
45000, 5937.562003222979, 00:00:00
50000, 5839.406869573598, 00:00:00
55000, 5839.406869573598, 00:00:00
60000, 5665.0447710046365, 00:00:00
65000, 5452.350763440428, 00:00:00
70000, 5189.3236481219255, 00:00:00
75000, 5011.27596213286, 00:00:00
80000, 4925.6148623000045, 00:00:00
85000, 4551.174817308856, 00:00:00
90000, 4353.112810879971, 00:00:00
95000, 4268.626857983226, 00:00:00
100000, 4097.058054914736, 00:00:00
105000, 4073.1121742736545, 00:00:00
110000, 4018.0501113764262, 00:00:00
115000, 3885.3181916347967, 00:00:00
120000, 3845.145594069636, 00:00:00
125000, 3760.5858341501516, 00:00:00
130000, 3615.6709748787234, 00:00:00
135000, 3542.1055294970483, 00:00:00
140000, 3465.80497236572, 00:00:00
145000, 3406.5178167700533, 00:00:00
150000, 3360.890946597984, 00:00:00
155000, 3274.2239259346507, 00:00:00
160000, 3206.73908805824, 00:00:00
165000, 3093.788295916971, 00:00:00
170000, 2989.152667837478, 00:00:00
175000, 2970.7660006818146, 00:00:00
180000, 2926.4741317337994, 00:00:00
185000, 2910.60406376454, 00:00:00
190000, 2910.60406376454, 00:00:00
195000, 2910.60406376454, 00:00:00
200000, 2910.60406376454, 00:00:00
205000, 2898.706105056717, 00:00:00
210000, 2898.706105056717, 00:00:00
215000, 2789.233482738257, 00:00:00
220000, 2765.4898474665447, 00:00:00
225000, 2609.8034870608412, 00:00:00
230000, 2596.826512053679, 00:00:00
235000, 2588.785679256988, 00:00:00
240000, 2575.4138094724653, 00:00:00
245000, 2567.1635961269435, 00:00:00
250000, 2564.728097839441, 00:00:00
255000, 2526.5220921793784, 00:00:00
260000, 2458.6772755852307, 00:00:00
265000, 2424.4209144019223, 00:00:00
270000, 2383.4859976434104, 00:00:00
275000, 2383.4859976434104, 00:00:00
280000, 2383.4642419640213, 00:00:00
285000, 2383.4642419640213, 00:00:00
290000, 2383.4642419640213, 00:00:00
295000, 2383.4642419640213, 00:00:00
300000, 2383.4642419640213, 00:00:00
305000, 2383.4642419640213, 00:00:00
310000, 2383.4642419640213, 00:00:00
315000, 2383.4642419640213, 00:00:00
320000, 2383.4642419640213, 00:00:00
325000, 2383.4642419640213, 00:00:00
330000, 2383.4642419640213, 00:00:00
335000, 2383.4642419640213, 00:00:00
340000, 2334.299356540327, 00:00:00
345000, 2322.514396433721, 00:00:00
350000, 2322.514396433721, 00:00:00
355000, 2322.514396433721, 00:00:00
360000, 2322.514396433721, 00:00:00
365000, 2322.514396433721, 00:00:00
370000, 2317.4517126639685, 00:00:00
375000, 2317.4517126639685, 00:00:00
380000, 2317.4517126639685, 00:00:00
385000, 2317.4517126639685, 00:00:00
390000, 2293.46359455494, 00:00:00
395000, 2293.46359455494, 00:00:00
400000, 2293.46359455494, 00:00:00
405000, 2293.46359455494, 00:00:00
410000, 2293.46359455494, 00:00:00
415000, 2293.46359455494, 00:00:00
420000, 2293.46359455494, 00:00:00
425000, 2293.46359455494, 00:00:00
430000, 2293.46359455494, 00:00:00
435000, 2293.46359455494, 00:00:00
440000, 2293.2843045704453, 00:00:00
445000, 2293.2843045704453, 00:00:00
